"year","last_name, first_name","pitcher_id","team_name","team_name_abbrev","pitch_hand","avg_speed","pitches_thrown","total_pitches","pitches_per_game","pitch_per","pitch_type","pitch_type_name","pitcher_break_z","league_break_z","diff_z","rise","pitcher_break_z_induced","pitcher_break_x","league_break_x","diff_x","tail","percent_rank_diff_z","percent_rank_diff_x"
"2023","Weaver, Luke","596133","Yankees","NYY","R","86.1","452","2258",13.938271604938272,0.20017714791851196,"CH","Changeup",28.8,-31.1,-2.3,"-7",8.2,13.3,-14.5,-1.2,"-8",0.20588235294117646,0.23161764705882354
"2023","Gray, Sonny","543243","Twins","MIN","R","92.8","451","2818",17.395061728395063,0.16004258339247693,"SI","Sinker",22,-23.7,-1.7,"-7",9.6,10.5,-15.2,-4.7,"-31",0.259927797833935,0.036101083032490974
"2023","Bradley, Taj","671737","Rays","TB","R","88.9","451","1821",11.24074074074074,0.24766611751784734,"FC","Cutter",29.4,-27.1,-2.2,"-8",5.2,4.4,2.9,1.5,"53",0.22085889570552147,0.7975460122699386
"2023","Kaprielian, James","621076","Athletics","OAK","R","92.3","450","1091",6.734567901234568,0.41246562786434465,"FF","4-Seam Fastball",16.7,-15.9,-0.7,"-5",15.6,7.8,-6.7,1.1,"16",0.35436893203883496,0.6116504854368932
"2023","Blackburn, Paul","621112","Athletics","OAK","R","91.8","450","1875",11.574074074074074,0.24,"SI","Sinker",22.4,-23.2,-0.8,"-3",10,12.8,-14.7,-1.9,"-13",0.3935018050541516,0.1371841155234657
"2023","García, Luis","472610","Padres","SD","R","97.3","449","1010",6.234567901234568,0.44455445544554456,"SI","Sinker",18.5,-18.5,0,"0",10.5,14.4,-14.5,-0.2,"-1",0.555956678700361,0.36823104693140796
"2023","Lively, Ben","594902","Reds","CIN","R","90.7","449","1383",8.537037037037036,0.32465654374548086,"FF","4-Seam Fastball",18.5,-18.4,-0.1,"-1",14.7,6.9,-7.8,-0.9,"-12",0.4854368932038835,0.35194174757281554
"2023","Rodriguez, Eduardo","593958","Tigers","DET","L","85.9","448","2446",15.098765432098766,0.18315617334423548,"CH","Changeup",31.6,-31,0.6,"2",5.5,16.2,-14.2,2,"14",0.5772058823529411,0.8161764705882353
"2023","Grove, Michael","675627","Dodgers","LAD","R","85.6","447","1146",7.074074074074074,0.3900523560209424,"SL","Slider",37.3,-35.7,1.6,"4",-0.1,3.3,4.5,-1.2,"-27",0.7114093959731543,0.35570469798657717
"2023","Peguero, Elvis","665625","Brewers","MIL","R","96","447","913",5.635802469135802,0.4895947426067908,"SI","Sinker",27.8,-21.7,6.1,"28",1.9,16.6,-15.4,1.1,"7",0.9855595667870036,0.703971119133574
"2023","Williams, Trevor","592866","Nationals","WSH","R","83.3","447","2622",16.185185185185187,0.17048054919908467,"CH","Changeup",36.3,-36.2,0.1,"0",3,14.4,-14.7,-0.3,"-2",0.5183823529411765,0.3713235294117647
"2023","Jackson, Andre","656578","Pirates","PIT","R","94.9","446","1001",6.179012345679013,0.44555444555444557,"FF","4-Seam Fastball",13.3,-14.2,0.8,"6",17,8.9,-6.9,2,"29",0.6966019417475728,0.7402912621359223
"2023","Wood, Alex","622072","Giants","SF","L","82.4","445","1708",10.54320987654321,0.2605386416861827,"SL","Slider",43.4,-39.2,4.1,"10",-3,6.8,6.7,0.1,"2",0.8959731543624161,0.5671140939597316
"2023","Greinke, Zack","425844","Royals","KC","R","79.2","444","2219",13.697530864197532,0.20009013068949977,"SL","Slider",41.2,-43.2,-2,"-5",2.4,13.6,10.4,3.2,"30",0.2483221476510067,0.8657718120805369
"2023","Oviedo, Johan","670912","Pirates","PIT","R","80.9","444","2980",18.395061728395063,0.14899328859060404,"CU","Curveball",42.6,-50.9,-8.4,"-16",-0.9,7.1,7.9,-0.9,"-11",0.05,0.37272727272727274
"2023","Davies, Zach","605200","D-backs","AZ","R","89.5","444","1498",9.246913580246913,0.2963951935914553,"SI","Sinker",25.5,-26.6,-1.1,"-4",8.7,16.8,-15.1,1.7,"11",0.36462093862815886,0.8339350180505415
"2023","Baker, Bryan","641329","Orioles","BAL","R","95.7","444","785",4.845679012345679,0.5656050955414013,"FF","4-Seam Fastball",11.5,-13.1,1.6,"12",18.4,2.8,-6.2,-3.3,"-54",0.8640776699029126,0.11650485436893204
"2023","Sewald, Paul","623149","D-backs","AZ","R","83.8","444","1037",6.401234567901234,0.42815814850530376,"ST","Sweeper",29.9,-35.1,-5.1,"-15",9.1,11.1,12.5,-1.4,"-11",0.032520325203252036,0.3170731707317073
"2023","Freeland, Kyle","607536","Rockies","COL","L","88.8","443","2414",14.901234567901234,0.18351284175642088,"FF","4-Seam Fastball",20.2,-18.5,-1.8,"-9",14.2,6.3,-6.2,0,"0",0.1941747572815534,0.470873786407767
"2023","Kremer, Dean","665152","Orioles","BAL","R","92","443","2925",18.055555555555557,0.15145299145299146,"SI","Sinker",22.4,-24.1,-1.7,"-7",10,15.9,-15.1,0.8,"5",0.259927797833935,0.6245487364620939
"2023","Houser, Adrian","605288","Brewers","MIL","R","93.4","443","1856",11.45679012345679,0.23868534482758622,"FF","4-Seam Fastball",15.9,-15,-0.9,"-6",15.5,9.2,-6.5,2.7,"42",0.3276699029126214,0.7864077669902912
"2023","Alzolay, Adbert","640470","Cubs","CHC","R","87.6","443","962",5.938271604938271,0.4604989604989605,"SL","Slider",32,-33.4,-1.4,"-4",3.4,6,4.1,1.8,"45",0.3087248322147651,0.7684563758389261
"2023","Canning, Griffin","656288","Angels","LAA","R","90.2","443","2177",13.438271604938272,0.20349104271933854,"CH","Changeup",29.3,-29.5,-0.2,"-1",4.4,16.3,-15.4,0.8,"5",0.4742647058823529,0.5919117647058824
"2023","Miller, Bobby","676272","Dodgers","LAD","R","98.8","442","1961",12.104938271604938,0.225395206527282,"SI","Sinker",13.9,-18.3,-4.4,"-24",14.1,13.3,-14.8,-1.5,"-10",0.061371841155234655,0.18050541516245489
"2023","Weems, Jordan","607179","Nationals","WSH","R","96.3","442","920",5.679012345679013,0.48043478260869565,"FF","4-Seam Fastball",12.5,-13.6,1,"8",17,7.4,-7.5,-0.1,"-2",0.7402912621359223,0.44902912621359226
"2023","Lynn, Lance","458681","Dodgers","LAD","R","81.9","442","3167",19.549382716049383,0.13956425639406378,"CU","Curveball",42.4,-49,-6.6,"-13",-1.5,9.2,9,0.3,"3",0.07272727272727272,0.5181818181818182
"2023","Winckowski, Josh","670174","Red Sox","BOS","R","89","441","1383",8.537037037037036,0.3188720173535792,"FC","Cutter",33.9,-27.1,-6.9,"-25",0.6,4.6,2.9,1.7,"58",0.012269938650306749,0.8343558282208589
"2023","Heaney, Andrew","571760","Rangers","TEX","L","84","441","2603",16.067901234567902,0.16941990011525163,"CH","Changeup",33,-35.2,-2.2,"-6",6,17.7,-14.5,3.2,"22",0.23161764705882354,0.9522058823529411
"2023","Blanco, Ronel","669854","Astros","HOU","R","88","440","905",5.58641975308642,0.4861878453038674,"SL","Slider",26.9,-32.9,-6,"-18",8.3,1.9,4.1,-2.2,"-53",0.010067114093959731,0.2550335570469799
"2023","Garrett, Braxton","666129","Marlins","MIA","L","87.5","440","2479",15.302469135802468,0.17749092375958048,"FC","Cutter",31.3,-28.8,-2.5,"-9",4.3,2.2,3.2,-1,"-32",0.1901840490797546,0.294478527607362
"2023","Sears, JP","676664","Athletics","OAK","L","82.1","439","2867",17.69753086419753,0.1531217300313917,"SL","Slider",33.9,-38.4,-4.6,"-12",6.7,2.3,6.4,-4.1,"-64",0.05704697986577181,0.06375838926174497
"2023","Brash, Matt","666374","Mariners","SEA","R","98.1","439","1304",8.049382716049383,0.3366564417177914,"FF","4-Seam Fastball",15.2,-14.5,-0.8,"-5",13.2,9.7,-9.4,0.3,"3",0.33737864077669905,0.4878640776699029
"2023","Skubal, Tarik","669373","Tigers","DET","L","95.8","439","1218",7.518518518518518,0.36042692939244664,"FF","4-Seam Fastball",14,-13.8,-0.3,"-2",15.8,7.1,-7.3,-0.2,"-3",0.4393203883495146,0.4368932038834951
"2023","Cosgrove, Tom","676680","Padres","SD","L","76.2","437","837",5.166666666666667,0.5221027479091995,"ST","Sweeper",42.9,-44,-1,"-2",4.6,19.4,18,1.5,"8",0.34146341463414637,0.7804878048780488
"2023","Graveman, Kendall","608665","Astros","HOU","R","95.9","436","1114",6.8765432098765435,0.39138240574506283,"SI","Sinker",19.3,-20.6,-1.4,"-7",10.4,16.3,-15.2,1.1,"8",0.3176895306859206,0.703971119133574
"2023","Gallegos, Giovanny","606149","Cardinals","STL","R","93.7","436","883",5.450617283950617,0.49377123442808607,"FF","4-Seam Fastball",14.3,-14.2,-0.1,"-1",16.9,8.6,-6.4,2.2,"34",0.4854368932038835,0.7694174757281553
"2023","Pfaadt, Brandon","694297","D-backs","AZ","R","83.8","435","1612",9.950617283950617,0.2698511166253102,"ST","Sweeper",33,-37.5,-4.5,"-12",6,11.8,13.3,-1.5,"-11",0.04878048780487805,0.3089430894308943
"2023","Sears, JP","676664","Athletics","OAK","L","84.1","434","2867",17.69753086419753,0.15137774677363097,"CH","Changeup",35.4,-36.9,-1.5,"-4",3.3,16.7,-15.6,1.2,"7",0.3088235294117647,0.6654411764705882
"2023","Gomber, Austin","596295","Rockies","COL","L","84.8","434","2160",13.333333333333334,0.20092592592592592,"SL","Slider",32.8,-36.7,-3.9,"-11",4.8,4.7,4,0.7,"17",0.087248322147651,0.6476510067114094
"2023","Woodford, Jake","663765","Cardinals","STL","R","91.9","433","909",5.611111111111111,0.47634763476347636,"SI","Sinker",26.2,-24.9,1.2,"5",6.1,13.3,-15.2,-2,"-13",0.703971119133574,0.11552346570397112
"2023","Smith, Will","519293","Rangers","TEX","L","81.1","433","863",5.327160493827161,0.5017381228273464,"SL","Slider",41,-41.7,-0.7,"-2",0.5,7.1,6.4,0.7,"10",0.4161073825503356,0.6476510067114094
"2023","Yarbrough, Ryan","642232","Dodgers","LAD","L","87","432","1424",8.790123456790123,0.30337078651685395,"FF","4-Seam Fastball",24.8,-20.9,-3.9,"-19",11.3,13.5,-8.3,5.2,"62",0.05825242718446602,0.9611650485436893
"2023","Suárez, Ranger","624133","Phillies","PHI","L","93.4","432","2023",12.487654320987655,0.21354424122590213,"FF","4-Seam Fastball",18.5,-15.4,-3,"-20",12.8,6.8,-7.2,-0.4,"-6",0.08737864077669903,0.41019417475728154
"2023","Megill, Trevor","656730","Brewers","MIL","R","99.1","432","599",3.697530864197531,0.7212020033388982,"FF","4-Seam Fastball",9.9,-11.3,1.3,"12",18,5.1,-7,-1.9,"-27",0.8131067961165048,0.23058252427184467
"2023","Alvarado, José","621237","Phillies","PHI","L","98.7","432","742",4.580246913580247,0.5822102425876011,"SI","Sinker",13.2,-13.7,-0.6,"-4",15,12.7,-12,0.8,"7",0.45126353790613716,0.6245487364620939
"2023","Woodruff, Brandon","605540","Brewers","MIL","R","95.8","432","1043",6.438271604938271,0.41418983700862894,"FF","4-Seam Fastball",11.8,-14,2.2,"16",18.1,5.5,-7.5,-2.1,"-27",0.9393203883495146,0.20388349514563106
"2023","Gilbert, Logan","669302","Mariners","SEA","R","85.6","431","2922",18.037037037037038,0.14750171115674196,"FS","Split-Finger",33.2,-32.8,0.4,"1",4,7.3,-9.6,-2.3,"-24",0.6274509803921569,0.23529411764705882
"2023","Hendricks, Kyle","543294","Cubs","CHC","R","87.8","431","2108",13.012345679012345,0.20445920303605314,"FF","4-Seam Fastball",20.8,-19.1,-1.7,"-9",14.6,5,-6.2,-1.2,"-19",0.2087378640776699,0.3106796116504854
"2023","Kelly, Kevin","687330","Rays","TB","R","76.3","430","1066",6.580246913580247,0.40337711069418386,"ST","Sweeper",41,-41.4,-0.4,"-1",6.6,20.2,19.6,0.6,"3",0.43902439024390244,0.6585365853658537
"2023","Beck, Tristan","663941","Giants","SF","R","87.7","429","1298",8.012345679012345,0.3305084745762712,"SL","Slider",31.6,-33.3,-1.8,"-5",3.9,5.6,4.1,1.5,"37",0.2651006711409396,0.738255033557047
"2023","Honeywell, Brent","641703","White Sox","CWS","R","94.8","428","943",5.820987654320987,0.45387062566277836,"FF","4-Seam Fastball",14.5,-14.3,-0.1,"-1",16,6.3,-7.1,-0.8,"-12",0.4854368932038835,0.36650485436893204
"2023","Wesneski, Hayden","669713","Cubs","CHC","R","94.3","428","1479",9.12962962962963,0.2893847194050034,"FF","4-Seam Fastball",18.5,-15.1,-3.5,"-23",12.2,6.8,-7.5,-0.6,"-8",0.07281553398058252,0.3932038834951456
"2023","Hudson, Dakota","641712","Cardinals","STL","R","85.1","427","1317",8.12962962962963,0.32422171602126043,"SL","Slider",36.5,-36.5,0,"0",1.4,1.4,4.6,-3.2,"-70",0.5100671140939598,0.14429530201342283
"2023","Freeland, Kyle","607536","Rockies","COL","L","80.6","426","2414",14.901234567901234,0.17647058823529413,"CU","Curveball",47.1,-51.2,-4.1,"-8",-5.3,2.4,9.2,-6.8,"-74",0.1590909090909091,0.02727272727272727
"2023","Bielak, Brandon","656232","Astros","HOU","R","92.1","425","1388",8.567901234567902,0.3061959654178674,"FF","4-Seam Fastball",18.7,-15.6,-3.1,"-20",13.5,3.9,-6.9,-3,"-44",0.08495145631067962,0.1262135922330097
"2023","Bard, Daniel","453268","Rockies","COL","R","87.2","423","933",5.7592592592592595,0.4533762057877814,"SL","Slider",33.4,-34,-0.7,"-2",2.3,6.4,4.3,2.1,"50",0.4161073825503356,0.7986577181208053
"2023","Toussaint, Touki","657053","White Sox","CWS","R","92.8","423","1595",9.845679012345679,0.2652037617554859,"SI","Sinker",24.5,-23.5,1.1,"5",7.2,15.6,-15.1,0.5,"3",0.6787003610108303,0.555956678700361
"2023","Waldichuk, Ken","686610","Athletics","OAK","L","84.2","423","2553",15.75925925925926,0.16568742655699178,"CH","Changeup",33.1,-34,-0.9,"-3",5.5,15.9,-14.4,1.4,"10",0.3786764705882353,0.7205882352941176
"2023","Littell, Zack","641793","Rays","TB","R","88.7","421","1330",8.209876543209877,0.3165413533834586,"SL","Slider",27,-32.4,-5.4,"-17",7.8,0.8,4,-3.2,"-81",0.016778523489932886,0.14429530201342283
"2023","Dunning, Dane","641540","Rangers","TEX","R","85.7","421","2696",16.641975308641975,0.15615727002967358,"CH","Changeup",32.4,-32.4,0,"0",4.9,16.9,-14.4,2.5,"18",0.5036764705882353,0.8786764705882353
"2023","Cabrera, Edward","665795","Marlins","MIA","R","84.6","421","1802",11.123456790123457,0.23362930077691454,"CU","Curveball",45.8,-47.5,-1.7,"-4",-7.5,10.2,5.9,4.3,"72",0.32272727272727275,0.8909090909090909
"2023","Maton, Phil","664208","Astros","HOU","R","73.8","420","1040",6.419753086419753,0.40384615384615385,"CU","Curveball",62.2,-60.6,1.5,"3",-10.7,18.5,13.6,4.8,"35",0.6363636363636364,0.9136363636363637
"2023","France, J.P.","641585","Astros","HOU","R","86.9","420","2202",13.592592592592593,0.1907356948228883,"FC","Cutter",31.1,-29.2,-1.9,"-7",4.9,6.1,2.6,3.5,"132",0.26380368098159507,0.9938650306748467
"2023","Castro, Miguel","612434","D-backs","AZ","R","83.8","420","1008",6.222222222222222,0.4166666666666667,"SL","Slider",37,-38,-1,"-3",1.9,10.5,6.2,4.3,"69",0.3724832214765101,0.9060402684563759
"2023","Ramírez, Erasmo","541640","Rays","TB","R","88.7","419","962",5.938271604938271,0.43555093555093555,"FC","Cutter",24.4,-27.1,2.7,"10",10.3,1.6,2.2,-0.7,"-30",0.852760736196319,0.3312883435582822
"2023","Brito, Jhony","666745","Yankees","NYY","R","88.8","419","1445",8.919753086419753,0.28996539792387543,"CH","Changeup",27.3,-28.9,-1.6,"-5",7.4,16.1,-14.5,1.6,"11",0.3014705882352941,0.7683823529411765
"2023","Bummer, Aaron","607481","White Sox","CWS","L","82.5","418","1099",6.783950617283951,0.38034576888080074,"ST","Sweeper",43,-38.7,4.3,"11",-2.6,16.6,13.9,2.7,"19",0.9105691056910569,0.8861788617886179
"2023","Teheran, Julio","527054","Brewers","MIL","R","90","418","1080",6.666666666666667,0.387037037037037,"SI","Sinker",32.1,-28.4,3.7,"13",1.8,16.1,-15.7,0.4,"2",0.9169675090252708,0.5270758122743683
"2023","Urquidy, José","664353","Astros","HOU","R","93.1","417","1096",6.765432098765432,0.38047445255474455,"FF","4-Seam Fastball",12.3,-15.2,2.8,"19",19.5,8.1,-6.8,1.4,"20",0.9854368932038835,0.6553398058252428
"2023","Phillips, Evan","623465","Dodgers","LAD","R","85.4","416","915",5.648148148148148,0.4546448087431694,"ST","Sweeper",35.3,-36.8,-1.5,"-4",2.3,14.7,12.7,2,"16",0.3089430894308943,0.8373983739837398
"2023","Hoffman, Jeff","656546","Phillies","PHI","R","87.8","416","869",5.364197530864198,0.47871116225546606,"SL","Slider",37.2,-33.2,4,"12",-1.7,4.7,4.1,0.6,"14",0.889261744966443,0.6241610738255033
"2023","Snell, Blake","605483","Padres","SD","L","88.4","416","3168",19.555555555555557,0.13131313131313133,"SL","Slider",28,-33,-5,"-15",7.1,3,3.6,-0.7,"-18",0.026845637583892617,0.4261744966442953
"2023","Soto, Gregory","642397","Phillies","PHI","L","98.1","416","966",5.962962962962963,0.4306418219461698,"SI","Sinker",18.9,-19.6,-0.7,"-4",9.7,17.4,-15.2,2.1,"14",0.4187725631768953,0.8989169675090253
"2023","Peralta, Freddy","642547","Brewers","MIL","R","88.6","415","2839",17.52469135802469,0.14617823177175063,"CH","Changeup",30.2,-32.1,-1.9,"-6",4.7,14.2,-14.5,-0.3,"-2",0.25735294117647056,0.3713235294117647
"2023","Farmer, Buck","571656","Reds","CIN","R","83.1","414","1222",7.54320987654321,0.33878887070376434,"SL","Slider",36.7,-38.8,-2.1,"-5",3,8.3,6.7,1.6,"24",0.23825503355704697,0.7483221476510067
"2023","Gray, Josiah","680686","Nationals","WSH","R","93.6","413","2812",17.358024691358025,0.1468705547652916,"FF","4-Seam Fastball",15.6,-16.1,0.5,"3",15.7,11.1,-8.9,2.2,"24",0.6407766990291263,0.7694174757281553
"2023","Scherzer, Max","453286","Rangers","TEX","R","84","413","2465",15.216049382716049,0.16754563894523328,"SL","Slider",37.2,-37.7,-0.5,"-1",1.6,3.4,6,-2.6,"-44",0.4429530201342282,0.21140939597315436
"2023","Darvish, Yu","506433","Padres","SD","R","94.3","413","2218",13.691358024691358,0.18620378719567177,"SI","Sinker",20.8,-22.9,-2.1,"-9",10.1,14.6,-15.4,-0.8,"-5",0.22743682310469315,0.296028880866426
"2023","Romano, Jordan","605447","Blue Jays","TOR","R","96.7","413","915",5.648148148148148,0.45136612021857925,"FF","4-Seam Fastball",11.9,-13.2,1.3,"10",17.5,4.1,-6.8,-2.7,"-39",0.8131067961165048,0.15048543689320387
"2023","Karinchak, James","675916","Guardians","CLE","R","94.8","413","733",4.5246913580246915,0.5634379263301501,"FF","4-Seam Fastball",11.2,-13.7,2.6,"19",19.3,3.8,-6.4,-2.5,"-40",0.9660194174757282,0.16990291262135923
"2023","Darvish, Yu","506433","Padres","SD","R","82.4","412","2218",13.691358024691358,0.18575293056807934,"ST","Sweeper",40.4,-39,1.3,"3",0.3,17.2,14,3.1,"22",0.6422764227642277,0.9186991869918699
"2023","Doval, Camilo","666808","Giants","SF","R","88.9","412","1138",7.0246913580246915,0.36203866432337434,"SL","Slider",32.3,-32,0.2,"1",2.3,2.9,4.2,-1.3,"-30",0.5469798657718121,0.3422818791946309
"2023","Ortiz, Luis L.","682847","Pirates","PIT","R","95.7","410","1462",9.024691358024691,0.280437756497948,"SI","Sinker",23.4,-22.4,1,"5",6.4,15.9,-15.6,0.2,"2",0.6642599277978339,0.47653429602888087
"2023","Quantrill, Cal","615698","Guardians","CLE","R","88.1","410","1710",10.555555555555555,0.23976608187134502,"FC","Cutter",28.3,-28.1,-0.2,"-1",6.8,2.8,3.1,-0.3,"-10",0.48466257668711654,0.4049079754601227
"2023","Pressly, Ryan","519151","Astros","HOU","R","89.8","410","1024",6.320987654320987,0.400390625,"SL","Slider",30.9,-31.3,-0.3,"-1",2.8,4.7,3.8,0.9,"23",0.47315436241610737,0.6845637583892618
"2023","Littell, Zack","641793","Rays","TB","R","94.1","409","1330",8.209876543209877,0.3075187969924812,"FF","4-Seam Fastball",13.6,-14.7,1.1,"8",17.4,8.2,-6.9,1.4,"20",0.7669902912621359,0.6553398058252428
"2023","Minter, A.J.","621345","Braves","ATL","L","89.4","409","1062",6.555555555555555,0.3851224105461394,"FC","Cutter",30.9,-26.4,-4.5,"-17",3,5.4,2.4,3,"126",0.0736196319018405,0.9570552147239264
"2023","DeSclafani, Anthony","543101","Giants","SF","R","93.1","409","1550",9.567901234567902,0.26387096774193547,"SI","Sinker",21.4,-23.3,-1.9,"-8",10.1,16.1,-15.2,0.9,"6",0.24187725631768953,0.6642599277978339
"2023","Gibson, Kyle","502043","Orioles","BAL","R","92.1","408","3038",18.753086419753085,0.13429888084265965,"FF","4-Seam Fastball",15.8,-15.4,-0.4,"-2",16.6,5.6,-5.7,-0.1,"-2",0.4053398058252427,0.44902912621359226
"2023","Barria, Jaime","642545","Angels","LAA","R","93","407","1350",8.333333333333334,0.30148148148148146,"FF","4-Seam Fastball",14,-14.9,0.9,"6",17.7,2.5,-5.9,-3.4,"-58",0.7087378640776699,0.10922330097087378
"2023","Williams, Trevor","592866","Nationals","WSH","R","81.7","406","2622",16.185185185185187,0.15484363081617086,"SL","Slider",37.8,-39.6,-1.8,"-5",3,5.6,7.1,-1.5,"-21",0.2651006711409396,0.3288590604026846
"2023","Cobb, Alex","502171","Giants","SF","R","83.6","406","2506",15.469135802469136,0.16201117318435754,"CU","Curveball",52.3,-47.6,4.7,"10",-13,7.8,7.4,0.4,"5",0.8772727272727273,0.5363636363636364
"2023","Bieber, Shane","669456","Guardians","CLE","R","84.6","406","1954",12.061728395061728,0.20777891504605936,"SL","Slider",37.7,-37,0.7,"2",0.2,3.2,5.2,-2,"-38",0.6040268456375839,0.2785234899328859
"2023","Muñoz, Andrés","662253","Mariners","SEA","R","88.4","405","836",5.160493827160494,0.48444976076555024,"SL","Slider",30,-32.6,-2.6,"-8",4.9,4.1,4.8,-0.7,"-15",0.19463087248322147,0.4261744966442953
"2023","Gallegos, Giovanny","606149","Cardinals","STL","R","85","403","883",5.450617283950617,0.4563986409966025,"SL","Slider",36.1,-36.4,-0.3,"-1",1.8,0.3,3.7,-3.4,"-93",0.47315436241610737,0.13087248322147652
"2023","Graterol, Brusdar","660813","Dodgers","LAD","R","98.6","403","929",5.734567901234568,0.43379978471474706,"SI","Sinker",20.4,-20.7,-0.3,"-1",7.6,16.6,-15.7,0.9,"6",0.5018050541516246,0.6642599277978339
"2023","Lynn, Lance","458681","Dodgers","LAD","R","91.4","402","3167",19.549382716049383,0.1269340069466372,"SI","Sinker",25.7,-24.6,1.1,"4",6.9,11.6,-15,-3.4,"-23",0.6787003610108303,0.06498194945848375
"2023","Barlow, Scott","605130","Padres","SD","R","78.6","402","1197",7.388888888888889,0.3358395989974937,"CU","Curveball",54.2,-53.3,1,"2",-9.5,15.7,10.6,5.1,"48",0.5818181818181818,0.9318181818181818
"2023","Glasnow, Tyler","607192","Rays","TB","R","83.9","402","1894",11.691358024691358,0.2122492080253432,"CU","Curveball",52.6,-48.4,4.2,"9",-13.3,1,4.6,-3.5,"-77",0.85,0.16363636363636364
"2023","Stripling, Ross","548389","Giants","SF","R","87.2","401","1453",8.969135802469136,0.2759807295251204,"SL","Slider",29.7,-33.3,-3.6,"-11",6,4.4,3.6,0.8,"22",0.11409395973154363,0.6644295302013423
"2023","Vest, Will","676684","Tigers","DET","R","95.3","401","780",4.814814814814815,0.514102564102564,"FF","4-Seam Fastball",14.8,-14.7,-0.1,"-1",15.4,9.7,-8.1,1.6,"20",0.4854368932038835,0.6868932038834952
"2023","Cruz, Fernando","518585","Reds","CIN","R","81.4","401","1120",6.91358024691358,0.3580357142857143,"FS","Split-Finger",37.8,-36.9,0.9,"3",3.4,4.8,-8.2,-3.3,"-41",0.7647058823529411,0.13725490196078433
"2023","Almonte, Yency","622075","Dodgers","LAD","R","83.1","401","800",4.938271604938271,0.50125,"ST","Sweeper",35.4,-38.7,-3.3,"-9",4.3,13.2,13.7,-0.5,"-4",0.10569105691056911,0.44715447154471544
"2023","Wilson, Bryse","669060","Brewers","MIL","R","93.1","401","1156",7.135802469135802,0.3468858131487889,"SI","Sinker",21.7,-23.1,-1.4,"-6",9.9,15.5,-15.1,0.4,"3",0.3176895306859206,0.5270758122743683
"2023","Weems, Jordan","607179","Nationals","WSH","R","87.6","399","920",5.679012345679013,0.43369565217391304,"SL","Slider",34.3,-33.6,0.7,"2",1.2,5.6,4.2,1.5,"35",0.6040268456375839,0.738255033557047
"2023","Wilson, Bryse","669060","Brewers","MIL","R","89.2","399","1156",7.135802469135802,0.34515570934256057,"FC","Cutter",25.8,-26.8,1,"4",8.5,2.5,2.6,-0.1,"-3",0.6687116564417178,0.4539877300613497
"2023","Chafin, Andrew","605177","Brewers","MIL","L","92.3","398","921",5.685185185185185,0.43213897937024975,"SI","Sinker",20.3,-22.2,-2,"-9",12,15.3,-14.7,0.7,"5",0.23104693140794225,0.5992779783393501
"2023","Ober, Bailey","641927","Twins","MIN","R","80.8","398","2327",14.364197530864198,0.17103566824237215,"ST","Sweeper",40.6,-40.7,-0.1,"0",1.2,12.3,13.5,-1.2,"-9",0.5121951219512195,0.36585365853658536
"2023","Cole, Gerrit","543037","Yankees","NYY","R","82.9","396","3281",20.253086419753085,0.12069491008838769,"CU","Curveball",53.9,-49,4.9,"10",-13.7,10.1,7.3,2.7,"38",0.8818181818181818,0.7772727272727272
"2023","Moore, Matt","519043","Marlins","MIA","L","94","396","842",5.197530864197531,0.47030878859857483,"FF","4-Seam Fastball",13.6,-14.6,1,"7",17.5,9.7,-6.7,3,"45",0.7402912621359223,0.8155339805825242
"2023","Miller, Bryce","682243","Mariners","SEA","R","86.6","395","2095",12.932098765432098,0.18854415274463007,"SL","Slider",34.5,-34.7,-0.2,"-1",1.7,2.1,4.5,-2.4,"-54",0.48322147651006714,0.2348993288590604
"2023","Bassitt, Chris","605135","Blue Jays","TOR","R","70.7","395","3139",19.376543209876544,0.12583625358394393,"CU","Curveball",69.9,-68,2,"3",-14.1,14,13.7,0.3,"2",0.6863636363636364,0.5181818181818182
"2023","Quintana, Jose","500779","Mets","NYM","L","90.4","394","1229",7.58641975308642,0.3205858421480879,"SI","Sinker",20.2,-24.6,-4.4,"-18",13.4,13.3,-14.8,-1.5,"-10",0.061371841155234655,0.18050541516245489
"2023","Fried, Max","608331","Braves","ATL","L","94","394","1244",7.679012345679013,0.3167202572347267,"FF","4-Seam Fastball",17.7,-14.8,-2.9,"-20",13.1,0.7,-6.8,-6.1,"-89",0.09951456310679611,0.02669902912621359
"2023","Faedo, Alex","656412","Tigers","DET","R","82.3","394","1034",6.382716049382716,0.38104448742746616,"SL","Slider",41,-39.9,1,"3",-0.9,3.2,6.9,-3.7,"-54",0.6342281879194631,0.09395973154362416
"2023","Clarke, Taylor","664199","Royals","KC","R","88.5","394","1068",6.592592592592593,0.36891385767790263,"SL","Slider",29.8,-32.6,-2.8,"-8",4.9,4.4,4,0.4,"10",0.17114093959731544,0.6140939597315436
"2023","Okert, Steven","595345","Marlins","MIA","L","93.8","393","1019",6.290123456790123,0.3856722276741904,"FF","4-Seam Fastball",16.5,-15.3,-1.2,"-8",14.7,8.9,-7.4,1.5,"21",0.2815533980582524,0.6699029126213593
"2023","Castro, Miguel","612434","D-backs","AZ","R","96.8","393","1008",6.222222222222222,0.3898809523809524,"SI","Sinker",25.2,-23.7,1.5,"7",4.1,17.7,-16.4,1.3,"8",0.7472924187725631,0.7617328519855595
