"year","last_name, first_name","pitcher_id","team_name","team_name_abbrev","pitch_hand","avg_speed","pitches_thrown","total_pitches","pitches_per_game","pitch_per","pitch_type","pitch_type_name","pitcher_break_z","league_break_z","diff_z","rise","pitcher_break_z_induced","pitcher_break_x","league_break_x","diff_x","tail","percent_rank_diff_z","percent_rank_diff_x"
"2024","Matsui, Yuki","673513","Padres","SD","L","86","284","1049",6.4753086419753085,0.27073403241182076,"SL","Slider",32.2,-35.4,-3.1,"-9",4.7,4.3,4.5,-0.2,"-6",0.1365079365079365,0.49523809523809526
"2024","Morton, Charlie","450203","Braves","ATL","R","93.6","284","2791",17.228395061728396,0.10175564313865998,"SI","Sinker",27.7,-24.1,3.6,"15",3.6,17.3,-15.5,1.8,"11",0.8885017421602788,0.8850174216027874
"2024","Saucedo, Tayler","642048","Mariners","SEA","L","91.3","284","626",3.8641975308641974,0.4536741214057508,"SI","Sinker",29.5,-25.4,4.1,"16",3.4,17.6,-15.2,2.3,"15",0.9233449477351916,0.9512195121951219
"2024","Herz, DJ","687792","Nationals","WSH","L","86.1","284","1586",9.790123456790123,0.17906683480453972,"SL","Slider",34,-35.1,-1.1,"-3",3,0.2,4.6,-4.4,"-96",0.3333333333333333,0.0380952380952381
"2024","Francis, Bowden","670102","Blue Jays","TOR","R","73.5","283","1559",9.623456790123457,0.18152661962796665,"CU","Curveball",60.6,-63.2,-2.6,"-4",-9.2,15.6,11,4.6,"42",0.23222748815165878,0.9146919431279621
"2024","Diekman, Jake","518617","Mets","NYM","L","94.7","282","627",3.8703703703703702,0.44976076555023925,"FF","4-Seam Fastball",19.7,-14.9,-4.8,"-32",11.1,17.5,-7.8,9.7,"125",0.026378896882494004,1
"2024","Buttó, José","676130","Mets","NYM","R","93.5","282","1222",7.54320987654321,0.23076923076923078,"SI","Sinker",21.6,-24.6,-3,"-12",9.8,15.4,-15.7,-0.3,"-2",0.18118466898954705,0.34494773519163763
"2024","Montas, Frankie","593423","Brewers","MIL","R","85.4","281","2633",16.253086419753085,0.10672236992024307,"SL","Slider",33.9,-36.1,-2.2,"-6",3.5,7.5,5,2.5,"50",0.21587301587301588,0.8158730158730159
"2024","Chavez, Jesse","445926","Braves","ATL","R","90.7","281","1044",6.444444444444445,0.26915708812260536,"SI","Sinker",25.5,-26.3,-0.8,"-3",7.6,15.9,-15.4,0.6,"4",0.4529616724738676,0.554006968641115
"2024","Keller, Brad","641745","Red Sox","BOS","R","93.8","280","743",4.58641975308642,0.3768506056527591,"FF","4-Seam Fastball",17.3,-14.6,-2.7,"-18",13.7,0.9,-6.9,-7.8,"-113",0.11750599520383694,0.007194244604316547
"2024","Iglesias, Raisel","628452","Braves","ATL","R","95.6","280","928",5.728395061728395,0.3017241379310345,"FF","4-Seam Fastball",14.7,-14.9,0.2,"1",15.3,8.5,-8.3,0.2,"2",0.5779376498800959,0.4940047961630695
"2024","Pressly, Ryan","519151","Astros","HOU","R","89.6","280","969",6.0186335403726705,0.2889576883384933,"SL","Slider",31,-31.5,-0.6,"-2",2.9,5,3.6,1.4,"39",0.4031746031746032,0.7174603174603175
"2024","Liberatore, Matthew","669461","Cardinals","STL","L","95.4","279","1358",8.382716049382717,0.20544918998527245,"SI","Sinker",16.4,-20,-3.6,"-18",13.6,13,-14.2,-1.2,"-9",0.11846689895470383,0.1916376306620209
"2024","Snider, Collin","676092","Mariners","SEA","R","94.2","279","676",4.172839506172839,0.41272189349112426,"FF","4-Seam Fastball",20.4,-16.5,-3.8,"-23",10.3,2.6,-9.5,-7,"-73",0.05515587529976019,0.016786570743405275
"2024","Hendricks, Kyle","543294","Cubs","CHC","R","74.3","279","2135",13.179012345679013,0.1306791569086651,"CU","Curveball",60.5,-60.9,-0.4,"-1",-10.5,14.9,11,3.9,"35",0.3933649289099526,0.8578199052132701
"2024","Buehler, Walker","621111","Dodgers","LAD","R","91.2","279","1336",8.246913580246913,0.2088323353293413,"FC","Cutter",23.2,-24.2,1,"4",9.4,4.6,1.9,2.7,"141",0.7090909090909091,0.9333333333333333
"2024","Herrin, Tim","682120","Guardians","CLE","L","87.6","279","1011",6.279503105590062,0.27596439169139464,"SL","Slider",32.7,-33.7,-1,"-3",3.1,0.6,4.1,-3.6,"-86",0.3396825396825397,0.07936507936507936
"2024","Farmer, Buck","571656","Reds","CIN","R","92.5","278","1170",7.222222222222222,0.2376068376068376,"SI","Sinker",25,-24,1.1,"5",7,17.4,-15.1,2.3,"15",0.6759581881533101,0.9512195121951219
"2024","Kimbrel, Craig","518886","Orioles","BAL","R","84.3","278","963",5.944444444444445,0.28868120456905505,"CU","Curveball",47.6,-47.1,0.5,"1",-8.9,11.7,9.9,1.8,"18",0.46445497630331756,0.6919431279620853
"2024","Rodríguez, Manuel","655889","Rays","TB","R","89.3","278","605",3.734567901234568,0.45950413223140496,"SL","Slider",35.5,-32.1,3.4,"11",-1.2,4.5,3.8,0.6,"17",0.8793650793650793,0.6190476190476191
"2024","Roycroft, Chris","688297","Cardinals","STL","R","96","278","596",3.6790123456790123,0.4664429530201342,"SI","Sinker",28.2,-23,5.2,"23",1.5,18,-15.7,2.3,"15",0.9616724738675958,0.9512195121951219
"2024","Sims, Lucas","608371","Red Sox","BOS","R","94.2","278","885",5.462962962962963,0.31412429378531076,"FF","4-Seam Fastball",13.3,-15.1,1.8,"12",17.5,4.7,-8.2,-3.5,"-43",0.8992805755395683,0.11270983213429256
"2024","Duran, Jhoan","661395","Twins","MIN","R","97","277","881",5.438271604938271,0.31441543700340524,"FS","Split-Finger",26.8,-27.3,-0.4,"-2",2.1,11.5,-12.3,-0.8,"-6",0.4153846153846154,0.38461538461538464
"2024","Gore, MacKenzie","669022","Nationals","WSH","L","85.9","277","2994",18.48148148148148,0.0925183700734803,"CH","Changeup",27.7,-32.1,-4.3,"-14",9.4,12.4,-14.6,-2.2,"-15",0.08045977011494253,0.12643678160919541
"2024","Woodford, Jake","663765","Pirates","PIT","R","91.5","277","618",3.814814814814815,0.4482200647249191,"SI","Sinker",28,-25.9,2.1,"8",4.7,14.7,-15.5,-0.8,"-5",0.7735191637630662,0.2578397212543554
"2024","Vásquez, Randy","681190","Padres","SD","R","82.2","277","1687",10.41358024691358,0.16419679905157084,"CU","Curveball",45.1,-49.7,-4.6,"-9",-4.6,12.5,8.3,4.2,"50",0.13270142180094788,0.8862559241706162
"2024","Suárez, Ranger","624133","Phillies","PHI","L","86.5","276","2354",14.530864197530864,0.11724723874256585,"FC","Cutter",31.2,-29.5,-1.7,"-6",5.2,3.7,3.6,0.1,"2",0.23030303030303031,0.5575757575757576
"2024","Thielbar, Caleb","573204","Twins","MIN","L","81.5","276","887",5.4753086419753085,0.3111612175873732,"ST","Sweeper",41.3,-40.8,0.5,"1",-0.1,13.7,14,-0.3,"-2",0.5755395683453237,0.48201438848920863
"2024","Blach, Ty","621389","Rockies","COL","L","80","276","1133",6.993827160493828,0.2436010591350397,"CH","Changeup",43.8,-39.4,4.4,"11",-1.3,13.9,-12.9,1,"8",0.9195402298850575,0.6398467432950191
"2024","Estes, Joey","683155","Athletics","OAK","R","81.7","276","2027",12.512345679012345,0.13616181549087322,"SL","Slider",40.6,-40.1,0.5,"1",0.3,5.6,7.5,-1.9,"-25",0.5587301587301587,0.24761904761904763
"2024","Bellozo, Valente","678368","Marlins","MIA","R","82.8","275","1094",6.753086419753086,0.2513711151736746,"FC","Cutter",30.8,-32.8,2,"6",8.9,5.4,5.6,-0.2,"-4",0.8424242424242424,0.509090909090909
"2024","Gibson, Kyle","502043","Cardinals","STL","R","84.9","275","2764",17.061728395061728,0.09949348769898697,"CH","Changeup",33.2,-31.9,1.3,"4",4.6,12.7,-14.4,-1.7,"-12",0.6590038314176245,0.1724137931034483
"2024","Cortes, Nestor","641482","Yankees","NYY","L","83.6","275","2849",17.58641975308642,0.09652509652509653,"CH","Changeup",34.9,-33.1,1.9,"6",4.3,13.7,-13.9,-0.2,"-2",0.7509578544061303,0.3371647509578544
"2024","Schwellenbach, Spencer","680885","Braves","ATL","R","80.6","275","1887",11.648148148148149,0.14573396926338103,"CU","Curveball",49,-50.8,-1.8,"-3",-7.1,8.8,10,-1.3,"-13",0.27014218009478674,0.3744075829383886
"2024","Taillon, Jameson","592791","Cubs","CHC","R","92.5","274","2483",15.32716049382716,0.1103503826016915,"SI","Sinker",18.2,-22.6,-4.4,"-19",13.7,12.8,-14.4,-1.6,"-11",0.06968641114982578,0.13588850174216027
"2024","Spiers, Carson","686730","Reds","CIN","R","92.1","274","1554",9.592592592592593,0.17631917631917632,"SI","Sinker",24,-24.9,-0.9,"-3",8.2,15.5,-15.3,0.2,"1",0.42857142857142855,0.46689895470383275
"2024","Floro, Dylan","571670","D-backs","AZ","R","83.3","274","1018",6.283950617283951,0.2691552062868369,"SL","Slider",34.9,-38.3,-3.4,"-9",4.6,1.2,6.1,-4.9,"-80",0.1111111111111111,0.025396825396825397
"2024","Keller, Mitch","656605","Pirates","PIT","R","78.4","274","2851",17.598765432098766,0.09610662925289372,"CU","Curveball",58,-54.8,3.2,"6",-12.9,13.4,9.3,4.1,"45",0.7203791469194313,0.8767772511848341
"2024","Howard, Spencer","675921","Guardians","CLE","R","93.8","274","537",3.3354037267080745,0.5102420856610801,"FF","4-Seam Fastball",14.8,-14.8,-0.1,"0",16.3,7.9,-6.9,1,"14",0.5035971223021583,0.6067146282973621
"2024","Martinez, Seth","661527","Astros","HOU","R","90.8","273","838",5.204968944099379,0.32577565632458233,"FF","4-Seam Fastball",22.4,-21.4,-1,"-4",10.9,11.6,-10.4,1.2,"12",0.31654676258992803,0.6354916067146283
"2024","McKenzie, Triston","663474","Guardians","CLE","R","85.4","272","1304",8.099378881987578,0.2085889570552147,"SL","Slider",28.7,-36,-7.3,"-20",8.6,5.1,4.4,0.7,"17",0,0.638095238095238
"2024","Keller, Mitch","656605","Pirates","PIT","R","87.5","272","2851",17.598765432098766,0.09540512101017187,"SL","Slider",34.6,-33.7,0.9,"3",0.9,4.7,4.1,0.6,"15",0.6095238095238096,0.6190476190476191
"2024","Povich, Cade","700249","Orioles","BAL","L","76.3","272","1389",8.574074074074074,0.19582433405327573,"CU","Curveball",61.6,-57.9,3.8,"7",-14.2,10.9,10.2,0.7,"7",0.8056872037914692,0.5924170616113744
"2024","Moore, Matt","519043","Angels","LAA","L","82.8","271","854",5.271604938271605,0.31733021077283374,"CH","Changeup",32.4,-31.6,0.8,"2",7.8,16.7,-13.3,3.4,"25",0.6015325670498084,0.9616858237547893
"2024","Criswell, Cooper","681867","Red Sox","BOS","R","86.4","271","1756",10.839506172839506,0.15432801822323464,"FC","Cutter",28.4,-28.9,0.5,"2",8.1,0,1.8,-1.8,"-101",0.6303030303030303,0.23636363636363636
"2024","Elder, Bryce","693821","Braves","ATL","R","83.6","271","864",5.333333333333333,0.3136574074074074,"SL","Slider",38.8,-37.9,0.8,"2",0.4,0.8,4.1,-3.3,"-80",0.5904761904761905,0.09523809523809523
"2024","Abbott, Andrew","671096","Reds","CIN","L","80.8","270","2333",14.401234567901234,0.11573081868838406,"CU","Curveball",45.7,-51.5,-5.7,"-11",-4.1,8.8,8.3,0.5,"6",0.08530805687203792,0.5639810426540285
"2024","Vodnik, Victor","680767","Rockies","COL","R","84.6","270","1341",8.277777777777779,0.20134228187919462,"SL","Slider",41.4,-36.8,4.6,"12",-3.6,2.8,5.4,-2.5,"-47",0.9428571428571428,0.17777777777777778
"2024","McCaughan, Darren","670766","Marlins","MIA","R","81.9","270","714",4.407407407407407,0.37815126050420167,"ST","Sweeper",35.7,-38.9,-3.2,"-8",5,11.4,14.3,-2.9,"-20",0.14388489208633093,0.09352517985611511
"2024","Buttó, José","676130","Mets","NYM","R","87.1","270","1222",7.54320987654321,0.220949263502455,"CH","Changeup",33.3,-32.3,1,"3",2.8,8.9,-14.8,-5.9,"-40",0.632183908045977,0.019157088122605363
"2024","Keller, Brad","641745","Red Sox","BOS","R","86","270","743",4.58641975308642,0.3633916554508748,"SL","Slider",40.5,-35.3,5.2,"15",-3.6,6.9,4.3,2.5,"58",0.9650793650793651,0.8158730158730159
"2024","Vásquez, Randy","681190","Padres","SD","R","94.2","270","1687",10.41358024691358,0.16004742145820983,"SI","Sinker",19.3,-22.2,-2.8,"-13",11.6,15.2,-14.9,0.3,"2",0.1986062717770035,0.49477351916376305
"2024","Chargois, JT","608638","Mariners","SEA","R","95","270","529",3.265432098765432,0.5103969754253308,"SI","Sinker",22.1,-23.5,-1.4,"-6",8.3,17.7,-15.7,2,"13",0.34843205574912894,0.9163763066202091
"2024","Uceta, Edwin","670955","Rays","TB","R","94.2","269","672",4.148148148148148,0.40029761904761907,"FF","4-Seam Fastball",16.7,-18.5,1.8,"10",14.5,12.7,-12,0.7,"6",0.8992805755395683,0.5587529976019184
"2024","Contreras, Roansy","672710","Angels","LAA","R","85","269","1075",6.635802469135802,0.2502325581395349,"SL","Slider",36.3,-36.4,-0.1,"0",1.4,4.9,5.2,-0.3,"-6",0.48253968253968255,0.4857142857142857
"2024","Long, Sam","669674","Royals","KC","L","94.3","269","702",4.333333333333333,0.3831908831908832,"FF","4-Seam Fastball",13.7,-14.8,1.1,"7",17,5.3,-7.5,-2.2,"-29",0.7577937649880095,0.18944844124700239
"2024","Williams, Gavin","668909","Guardians","CLE","R","79.5","269","1368",8.496894409937887,0.1966374269005848,"CU","Curveball",58.5,-53.1,5.4,"10",-14.7,10.4,8.1,2.3,"28",0.9052132701421801,0.7582938388625592
"2024","Hendricks, Kyle","543294","Cubs","CHC","R","87.7","269","2135",13.179012345679013,0.12599531615925058,"FF","4-Seam Fastball",21,-19.1,-2,"-10",14.4,6,-5.9,0.1,"2",0.18225419664268586,0.47961630695443647
"2024","Banda, Anthony","607455","Dodgers","LAD","L","96.1","268","774",4.777777777777778,0.3462532299741602,"FF","4-Seam Fastball",15.3,-14.5,-0.8,"-6",14.3,9.7,-8.3,1.3,"16",0.3645083932853717,0.6522781774580336
"2024","Blackburn, Paul","621112","Mets","NYM","R","89.1","267","1212",7.481481481481482,0.2202970297029703,"FC","Cutter",27.2,-26.7,-0.5,"-2",7.1,4.9,2.7,2.1,"78",0.43636363636363634,0.8909090909090909
"2024","Bradish, Kyle","680694","Orioles","BAL","R","95.3","267","674",4.160493827160494,0.3961424332344214,"SI","Sinker",16.8,-20.1,-3.3,"-17",13.4,10.8,-14.3,-3.5,"-24",0.14634146341463414,0.059233449477351915
"2024","Martinez, Seth","661527","Astros","HOU","R","79.1","267","838",5.204968944099379,0.31861575178997614,"ST","Sweeper",35.8,-39.1,-3.3,"-9",8.1,13.1,14.4,-1.3,"-9",0.1366906474820144,0.2949640287769784
"2024","Scott, Tayler","605463","Astros","HOU","R","84","266","1203",7.472049689440993,0.22111388196176227,"SL","Slider",40,-38.7,1.3,"3",-0.8,14.2,7.3,7,"96",0.6793650793650794,0.9777777777777777
"2024","Nastrini, Nick","680897","White Sox","CWS","R","84.5","266","734",4.530864197530864,0.36239782016348776,"SL","Slider",36.6,-36.9,-0.3,"-1",1.7,1.8,5.4,-3.6,"-66",0.4507936507936508,0.07936507936507936
"2024","Sandlin, Nick","680704","Guardians","CLE","R","84.8","266","1003",6.229813664596273,0.26520438683948155,"FS","Split-Finger",39.8,-39,0.8,"2",-1.8,12.5,-12.7,-0.1,"-1",0.6307692307692307,0.5230769230769231
"2024","Yarbrough, Ryan","642232","Blue Jays","TOR","L","86.6","266","1514",9.345679012345679,0.17569352708058125,"FF","4-Seam Fastball",26.9,-23.8,-3.1,"-13",9.8,14.8,-10.9,3.9,"36",0.09352517985611511,0.9088729016786571
"2024","Vieira, Thyago","600986","D-backs","AZ","R","88.3","266","737",4.549382716049383,0.36092265943012214,"SL","Slider",31.3,-32.8,-1.5,"-5",3.9,2.4,4,-1.6,"-41",0.2920634920634921,0.29523809523809524
"2024","Arrighetti, Spencer","681293","Astros","HOU","R","80.8","266","2505",15.559006211180124,0.106187624750499,"ST","Sweeper",40.5,-39.1,1.4,"4",1.7,14.7,14.5,0.2,"1",0.6546762589928058,0.5611510791366906
"2024","Schmidt, Clarke","657376","Yankees","NYY","R","83.8","265","1454",8.975308641975309,0.18225584594222832,"CU","Curveball",49.9,-47.6,2.3,"5",-10.4,16.2,8.2,8,"97",0.6255924170616114,1
"2024","Erceg, Lucas","668674","Royals","KC","R","85.7","264","947",5.845679012345679,0.2787750791974657,"SL","Slider",40.4,-35.5,4.9,"14",-3.1,0.1,4.7,-4.8,"-102",0.9523809523809523,0.031746031746031744
"2024","Civale, Aaron","650644","Brewers","MIL","R","92","263","2699",16.660493827160494,0.09744349759170062,"FF","4-Seam Fastball",14,-15.1,1.1,"7",18.4,5,-6.7,-1.7,"-26",0.7577937649880095,0.23261390887290168
"2024","Cleavinger, Garrett","664076","Rays","TB","L","96.4","263","1056",6.518518518518518,0.2490530303030303,"FF","4-Seam Fastball",13,-14.7,1.7,"12",16.6,7.8,-8.8,-1,"-12",0.8776978417266187,0.3405275779376499
"2024","Webb, Jacob","657097","Orioles","BAL","R","82.8","262","934",5.765432098765432,0.28051391862955033,"ST","Sweeper",41.3,-39,2.3,"6",-1.3,13.3,14,-0.7,"-5",0.7913669064748201,0.4028776978417266
"2024","Hill, Tim","657612","Yankees","NYY","L","90.7","261","982",6.061728395061729,0.26578411405295316,"FF","4-Seam Fastball",29.7,-29.2,-0.5,"-2",3.9,17.5,-16.9,0.6,"3",0.4244604316546763,0.539568345323741
"2024","Blalock, Bradley","687134","Rockies","COL","R","93.5","261","552",3.4074074074074074,0.47282608695652173,"FF","4-Seam Fastball",14,-14.6,0.6,"4",17.2,4.2,-6.6,-2.4,"-37",0.6786570743405276,0.1630695443645084
"2024","Anderson, Nick","623433","Royals","KC","R","81.7","261","573",3.537037037037037,0.45549738219895286,"CU","Curveball",42.9,-50.9,-8,"-16",-1.9,1.8,7.1,-5.3,"-75",0.023696682464454975,0.08530805687203792
"2024","Tyler, Kyle","667725","Marlins","MIA","R","90.3","260","580",3.580246913580247,0.4482758620689655,"FC","Cutter",23.2,-25.2,2,"8",10.4,5.7,2.9,2.9,"101",0.8424242424242424,0.9454545454545454
"2024","Ginn, J.T.","669372","Athletics","OAK","R","92.9","260","515",3.1790123456790123,0.5048543689320388,"SI","Sinker",25.5,-23.1,2.5,"11",6.1,15.6,-14.8,0.8,"5",0.818815331010453,0.6306620209059234
"2024","Lambert, Peter","663567","Rockies","COL","R","87","260","1039",6.41358024691358,0.2502406159769009,"CH","Changeup",29.6,-30.7,-1.1,"-4",6.3,11.8,-14,-2.2,"-16",0.3793103448275862,0.12643678160919541
"2024","Morgan, Eli","669212","Guardians","CLE","R","92.2","260","646",4.012422360248447,0.4024767801857585,"FF","4-Seam Fastball",15.6,-16.3,0.7,"4",16.5,10.2,-7.3,2.9,"40",0.6906474820143885,0.8369304556354916
"2024","Kelly, Zack","677161","Red Sox","BOS","R","82.2","260","957",5.907407407407407,0.2716823406478579,"ST","Sweeper",38.1,-38.4,-0.2,"-1",2.5,17.6,14,3.6,"26",0.49640287769784175,0.9424460431654677
"2024","Rainey, Tanner","663432","Nationals","WSH","R","86.6","260","939",5.796296296296297,0.27689030883919064,"SL","Slider",33.2,-34.6,-1.5,"-4",3.2,3,4.3,-1.3,"-30",0.2920634920634921,0.346031746031746
"2024","Cleavinger, Garrett","664076","Rays","TB","L","90.8","260","1056",6.518518518518518,0.24621212121212122,"FC","Cutter",26.3,-24.6,-1.7,"-7",6.8,3.3,1.1,2.2,"198",0.23030303030303031,0.9030303030303031
"2024","Brazobán, Huascar","623211","Mets","NYM","R","90.3","260","899",5.549382716049383,0.289210233592881,"CH","Changeup",32.1,-29.5,2.6,"9",1.6,15,-15,0,"0",0.8045977011494253,0.3831417624521073
"2024","Feltner, Ryan","663372","Rockies","COL","R","79.2","260","2578",15.91358024691358,0.1008533747090768,"CU","Curveball",51.8,-53.1,-1.4,"-3",-8.4,9.4,10,-0.6,"-6",0.3127962085308057,0.4312796208530806
"2024","Birdsong, Hayden","806185","Giants","SF","R","80.5","259","1388",8.567901234567902,0.18659942363112392,"CU","Curveball",55.8,-52.5,3.3,"6",-13.5,5.7,7.5,-1.8,"-24",0.7393364928909952,0.3127962085308057
"2024","Boyd, Matthew","571510","Guardians","CLE","L","92","259","669",4.15527950310559,0.38714499252615847,"FF","4-Seam Fastball",18.5,-16.7,-1.8,"-11",13.8,11.5,-8,3.5,"44",0.20623501199040767,0.894484412470024
"2024","Garrett, Reed","657585","Mets","NYM","R","88.2","259","980",6.049382716049383,0.2642857142857143,"FS","Split-Finger",33.2,-33,0.2,"1",1.8,11.7,-11.6,0.1,"1",0.5230769230769231,0.6
"2024","Webb, Jacob","657097","Orioles","BAL","R","84.3","258","934",5.765432098765432,0.2762312633832976,"CH","Changeup",29.2,-32.8,-3.5,"-11",9.5,17.9,-13.8,4.1,"30",0.15708812260536398,0.9923371647509579
"2024","Blanco, Ronel","669854","Astros","HOU","R","80.1","258","2751",17.08695652173913,0.09378407851690294,"CU","Curveball",44.3,-52.6,-8.3,"-16",-1.5,9.5,7.9,1.5,"19",0.014218009478672985,0.6635071090047393
"2024","Paddack, Chris","663978","Twins","MIN","R","85.9","258","1460",9.012345679012345,0.17671232876712328,"SL","Slider",31.7,-35.3,-3.6,"-10",5.3,2,4.4,-2.4,"-55",0.09841269841269841,0.18412698412698414
"2024","Baz, Shane","669358","Rays","TB","R","87.3","257","1206",7.444444444444445,0.2131011608623549,"SL","Slider",32.4,-33.9,-1.5,"-4",3.6,2.1,4.2,-2,"-49",0.2920634920634921,0.23174603174603176
"2024","Knack, Landon","689017","Dodgers","LAD","R","85.1","257","1149",7.092592592592593,0.22367275892080069,"SL","Slider",34.9,-36.5,-1.6,"-4",2.5,3.7,5.3,-1.6,"-30",0.28253968253968254,0.29523809523809524
"2024","Rodón, Carlos","607074","Yankees","NYY","L","81","257","3102",19.14814814814815,0.08284977433913604,"CU","Curveball",52.3,-51.8,0.5,"1",-10.6,6.3,7.3,-1,"-14",0.46445497630331756,0.3981042654028436
"2024","Hudson, Dakota","641712","Rockies","COL","R","80.2","257","1512",9.333333333333334,0.16997354497354497,"CU","Curveball",47.7,-52.5,-4.7,"-9",-5.3,12.3,8.4,3.9,"46",0.11848341232227488,0.8578199052132701
"2024","Matsui, Yuki","673513","Padres","SD","L","86.6","257","1049",6.4753086419753085,0.2449952335557674,"FS","Split-Finger",31.3,-34,-2.7,"-8",5.2,5.9,-10.5,-4.6,"-44",0.15384615384615385,0.03076923076923077
"2024","Birdsong, Hayden","806185","Giants","SF","R","88.1","256","1388",8.567901234567902,0.1844380403458213,"CH","Changeup",37,-29.6,7.4,"25",-1.9,10.8,-14.1,-3.2,"-23",0.9885057471264368,0.06896551724137931
"2024","Thorpe, Drew","689672","White Sox","CWS","R","81.6","256","721",4.450617283950617,0.3550624133148405,"CH","Changeup",26.6,-33.5,-6.9,"-20",14.6,13,-13.3,-0.3,"-2",0.01532567049808429,0.31800766283524906
"2024","Peralta, Wandy","593974","Padres","SD","L","88.6","256","613",3.7839506172839505,0.4176182707993475,"CH","Changeup",30,-30.5,-0.5,"-2",5,16.8,-14.9,2,"13",0.4482758620689655,0.8352490421455939
"2024","Koenig, Jared","657649","Brewers","MIL","L","90.3","256","1017",6.277777777777778,0.25172074729596855,"FC","Cutter",23.4,-25.2,1.8,"7",9.9,0.5,1.9,-1.4,"-73",0.8303030303030303,0.26666666666666666
"2024","Weems, Jordan","607179","Nationals","WSH","R","87.6","256","733",4.5246913580246915,0.34924965893587995,"SL","Slider",33.6,-33.5,0.1,"0",1.9,5.4,4,1.4,"33",0.5111111111111111,0.7174603174603175
"2024","Martinez, Justin","679885","D-backs","AZ","R","89.8","256","1177",7.265432098765432,0.21750212404418012,"FS","Split-Finger",31.8,-30,1.8,"6",2.2,8.3,-10.8,-2.5,"-23",0.7230769230769231,0.18461538461538463
"2024","Buehler, Walker","621111","Dodgers","LAD","R","78","256","1336",8.246913580246913,0.19161676646706588,"CU","Curveball",60.1,-55,5.1,"9",-14.7,10.7,10,0.7,"7",0.8862559241706162,0.5924170616113744
"2024","Baumann, Mike","657508","Marlins","MIA","R","92.1","255","1067",6.58641975308642,0.23898781630740393,"SL","Slider",23.8,-28.2,-4.4,"-16",8.3,2.2,3.5,-1.3,"-37",0.050793650793650794,0.346031746031746
"2024","Lugo, Seth","607625","Royals","KC","R","90.1","255","3112",19.209876543209877,0.08194087403598972,"FC","Cutter",21.8,-25.4,3.6,"14",11.8,0.4,1.9,-1.4,"-77",0.9212121212121213,0.26666666666666666
"2024","Martinez, Justin","679885","D-backs","AZ","R","89.8","255","1177",7.265432098765432,0.21665250637213254,"SL","Slider",28.8,-31,-2.3,"-7",5,2.4,3.7,-1.3,"-35",0.20952380952380953,0.346031746031746
"2024","Birdsong, Hayden","806185","Giants","SF","R","86.4","254","1388",8.567901234567902,0.1829971181556196,"SL","Slider",35.4,-34.8,0.6,"2",1.1,1.5,4.3,-2.8,"-65",0.5714285714285714,0.1365079365079365
"2024","Cleavinger, Garrett","664076","Rays","TB","L","87.3","254","1056",6.518518518518518,0.24053030303030304,"SL","Slider",35.8,-34.6,1.2,"4",-0.1,6,4.9,1.2,"24",0.6603174603174603,0.692063492063492
"2024","Snider, Collin","676092","Mariners","SEA","R","82.4","254","676",4.172839506172839,0.3757396449704142,"ST","Sweeper",39.3,-38.9,0.4,"1",1.1,15.6,14.3,1.4,"10",0.5683453237410072,0.7769784172661871
"2024","Soriano, José","667755","Angels","LAA","R","98.8","254","1737",10.722222222222221,0.14622913068508925,"FF","4-Seam Fastball",15.8,-12.3,-3.5,"-28",12.4,11.3,-8.1,3.2,"40",0.07194244604316546,0.8752997601918465
"2024","Maeda, Kenta","628317","Tigers","DET","R","80.3","254","1958",12.08641975308642,0.12972420837589377,"ST","Sweeper",40.6,-41.6,-1.1,"-3",1.9,12.6,14.6,-2,"-14",0.3381294964028777,0.15827338129496402
"2024","Devenski, Chris","606965","Rays","TB","R","82.8","253","533",3.2901234567901234,0.474671669793621,"CH","Changeup",34.4,-31.5,2.9,"9",5.6,16.1,-13.4,2.7,"20",0.8314176245210728,0.8888888888888888
"2024","Puk, A.J.","640462","D-backs","AZ","L","85.5","253","1173",7.2407407407407405,0.21568627450980393,"SL","Slider",38.1,-35.6,2.5,"7",-0.4,5,4.7,0.4,"8",0.7968253968253968,0.5841269841269842
"2024","Martin, Davis","663436","White Sox","CWS","R","93.6","253","892",5.506172839506172,0.2836322869955157,"FF","4-Seam Fastball",15.2,-15,-0.2,"-2",16,6,-7,-1,"-15",0.4724220623501199,0.3405275779376499
"2024","Martinez, Nick","607259","Reds","CIN","R","80.8","253","2125",13.117283950617283,0.11905882352941176,"CU","Curveball",55.7,-51.8,3.9,"8",-13.8,0.1,7.8,-7.9,"-101",0.8104265402843602,0.009478672985781991
"2024","Sandoval, Patrick","663776","Angels","LAA","L","93.7","252","1444",8.91358024691358,0.1745152354570637,"SI","Sinker",17.6,-22.2,-4.6,"-21",13.6,13,-14.7,-1.8,"-12",0.05226480836236934,0.11846689895470383
"2024","Treinen, Blake","595014","Dodgers","LAD","R","94.6","252","737",4.549382716049383,0.3419267299864315,"SI","Sinker",27.2,-22.6,4.7,"21",3.4,16.5,-15,1.5,"10",0.9442508710801394,0.8397212543554007
"2024","Holton, Tyler","663947","Tigers","DET","L","83.6","252","1339",8.265432098765432,0.1882001493651979,"CH","Changeup",34,-32.7,1.4,"4",5,14.6,-13.7,0.9,"7",0.6819923371647509,0.6206896551724138
"2024","Cease, Dylan","656302","Padres","SD","R","82.3","251","3188",19.679012345679013,0.07873274780426599,"CU","Curveball",56.6,-49.7,6.8,"14",-15.8,3.1,7.9,-4.8,"-61",0.976303317535545,0.09004739336492891
